tweet_id,airline,airline_sentiment,text_clean
568868127364096000,Virgin America,negative,virginamerica is there anything going on with the website ive been getting a lot of errors past 30 minutes
568867068331864064,Virgin America,neutral,virginamerica i think i left something on the plane yesterday who do i callah
568865011717705730,Virgin America,neutral,virginamerica i need you to follow back in order to dm
568864815654899712,Virgin America,neutral,virginamerica need to start flying to kciairport   
568855933360607232,Virgin America,neutral,virginamerica they told to check with the airline regulation first so that is why i contacted you
568853685855334400,Virgin America,negative,virginamerica virginatlantic i have just checked in flight to sfo from lax amp been told as atlantic flying club gold i get no benefits
568850967673896960,Virgin America,negative,virginamerica husband and i ordered three drinks via my screen and they never came awesome
568850943359496192,Virgin America,negative,virginamerica soooo are you guys going to leave the seatbelt light on all flight you can barely call this turbulence 
568847512372514816,Virgin America,neutral,virginamerica what is your policy on flying after surgery
568845553104068609,Virgin America,neutral,virginamerica posts second consecutive fullyear net profit  atwonline httptcotvb5zbzvhg
568840724700995584,Virgin America,negative,virginamerica funny story your website is broken you have missing javascript and stylesheets on the checkin process i dislike this
568840560347373569,Virgin America,positive,virginamerica would love to do more for virgin just like i do for gopro
568838020041809920,Virgin America,neutral,virginamerica results handily exceed forecasts  nytimes httptcogonmrwem6i
568837602071203840,Virgin America,neutral,virginamerica i applied for a position in flylaxairport and i was wondering if you guys received my application
568833739192557569,Virgin America,neutral,virginamerica achieves a second year of profitability despite revenue pressure   capaaviation httptcozsuztnaijq
568830466830151680,Virgin America,neutral,virginamerica gives positive outlook but sees increased competition  reuters httptcojeu7od3eyj
568830133626253312,Virgin America,negative,virginamerica im trying to check into my 1050am ct flight tmm on the desktop website and its not working some sort of caching bug sos
568828648687591424,Virgin America,neutral,virginamerica weather delays gt next few weeks  jfk bos dca
568828112626012160,Virgin America,neutral,virginamerica madbee95 check the website before you go to the airport
568824637267685377,Virgin America,negative,virginamerica do you guys know your checkin links from emails are broken httptco2npxb6obmr
568823689422053376,Virgin America,neutral,virginamerica pilot says we expect a choppy landing in nyc due to some gusty winds wa temperature of about 5 degrees amp wthe windchill 8
568815689684815873,Virgin America,positive,virginamerica loved it cant wait for mondays return flight mostly just to watch the inflight safety video again sorrynotsorry
568812046747201537,Virgin America,negative,virginamerica lost my luggage 4 days ago on flight vx 112 from lax to iad amp im calling every day no responseplease give me back my stuff
568811384437411840,Virgin America,negative,virginamerica the flight booking problems section of your website seems to be broken on chrome might wanna look into that
568805696780824576,Virgin America,positive,virginamerica hi just wanted to see if you have any new routes planned this year for newark love flying you guys and hope to do so more
568803996774879232,Virgin America,positive,virginamerica i mean probably inappropriate while on board but its on
568802396907835393,Virgin America,positive,virginamerica happy to spend the day together lets do this
568800805475782656,Virgin America,neutral,virginamerica is saving my sanity right now httptcoeltboljul9
568795484283736064,Virgin America,neutral,virginamerica missed my flight how does standby work
568795139512127488,Virgin America,positive,virginamerica they were very understanding and helped me out  thx comps
568792520337039360,Virgin America,neutral,virginamerica brought it all the way across the country today i see httptcotkauygcpms
568791035297468416,Virgin America,positive,virginamerica thank you i absolutely will 
568790164404899840,Virgin America,negative,virginamerica looks like a broken link for your assets httpstcooardjjgrrd
568781819233091584,Virgin America,neutral,virginamerica are you ready lets say it together noooo turbulence today 
568775898234798081,Virgin America,negative,virginamerica the manage itinerary section of your website seems to be broken for me httpstco2pujvcelng
568769672922812418,Virgin America,negative,virginamerica cant check in your site looks like this every time it loads httptcokacy2awdbw
568735060104511488,Virgin America,neutral,virginamerica can u help this  freyabevanfund needs urgent treatment in2y old battling cancer could u help with flights freyasfund
568689188377403392,Virgin America,neutral,virginamerica may start service to hawaii from sanfrancisco this year httptcoypo7nyprzl biztravel
568663147189415936,Virgin America,negative,virginamerica other carriers are less than half price for a round trip fare i am stunned httptcoukdjjijrow
568662343170674688,Virgin America,negative,virginamerica wtf is happening in pdx late flight march such that one way from sfo is 550
568646087361355776,Virgin America,neutral,virginamerica add dtw and im sold
568643040073506816,Virgin America,positive,virginamerica how about some free drinks on the flight back for the free promo
568633361595412481,Virgin America,positive,virginamerica ssal thanks
568632394929958912,Virgin America,neutral,virginamerica momma i made it 
568630879246901248,Virgin America,neutral,virginamerica please contact me about portfolio left on flight vx 27 from jfk to sfo tonite seat 7am need it returned call 9143290185
